Date,Time,Transaction,Item
3/4/2017,13:47:41,7529,Mortimer
3/4/2017,01:18:00,7529,Fairy Doors
3/4/2017,16:10:40,7529,Eggs
3/4/2017,18:00:37,7530,Brownie
3/4/2017,03:43:02,7530,Tiffin
3/4/2017,19:06:40,7530,Honey
3/4/2017,09:56:44,7531,Coffee granules 
3/4/2017,06:12:00,7532,Tartine
3/4/2017,09:26:58,7533,Caramel bites
3/4/2017,21:15:08,7534,Vegan Feast
3/4/2017,03:00:14,7534,Cherry me Dried fruit
3/4/2017,22:37:20,7534,Truffles
3/4/2017,14:03:18,7534,Pintxos
3/4/2017,10:13:33,7534,Spread
3/4/2017,20:09:00,7535,Postcard
3/4/2017,13:55:51,7535,Tartine
3/4/2017,18:04:36,7535,Soup
3/4/2017,10:52:15,7536,Focaccia
3/4/2017,06:19:04,7536,Honey
3/4/2017,20:11:36,7536,Sandwich
3/4/2017,05:18:22,7536,Olum & polenta
3/4/2017,21:51:00,7537,Half slice Monster 
3/4/2017,19:06:30,7538,Panatone
3/4/2017,02:11:54,7539,Vegan mincepie
3/4/2017,04:28:39,7539,Alfajores
3/4/2017,02:27:18,7539,Coke
3/4/2017,01:54:11,7540,Keeping It Local
3/4/2017,14:52:48,7540,Keeping It Local
3/4/2017,20:09:01,7540,Fairy Doors
3/4/2017,17:48:55,7540,Focaccia
3/4/2017,08:23:11,7540,Hot chocolate
3/4/2017,01:32:55,7541,Toast
3/4/2017,14:32:55,7541,Mineral water
3/4/2017,23:22:00,7541,Cookies
3/4/2017,00:40:10,7541,Alfajores
3/4/2017,13:38:06,7541,Farm House
3/4/2017,00:51:30,7541,Smoothies
3/4/2017,21:30:11,7542,Chocolates
3/4/2017,04:42:05,7542,Pastry
3/4/2017,07:42:23,7543,Baguette
3/4/2017,05:49:17,7544,Vegan Feast
3/4/2017,13:58:49,7544,Gingerbread syrup
3/4/2017,03:31:03,7545,Bowl Nic Pitt
3/4/2017,15:03:52,7545,Bowl Nic Pitt
3/4/2017,04:28:54,7545,Raspberry shortbread sandwich
3/4/2017,01:05:14,7545,Crisps
3/4/2017,22:27:55,7546,Victorian Sponge
3/4/2017,12:03:21,7547,Mineral water
3/4/2017,20:38:36,7547,Coffee
3/4/2017,23:12:54,7547,The BART
3/4/2017,14:25:01,7548,Bare Popcorn
3/4/2017,09:31:31,7548,Victorian Sponge
3/4/2017,09:20:28,7549,Frittata
3/4/2017,10:38:27,7549,Soup
3/4/2017,06:10:39,7550,Mighty Protein
3/4/2017,09:59:47,7550,Victorian Sponge
3/4/2017,05:38:35,7550,Juice
3/4/2017,06:15:58,7550,Bread Pudding
3/4/2017,10:56:53,7551,Cherry me Dried fruit
3/4/2017,14:09:24,7552,Pintxos
3/4/2017,02:52:14,7552,Scone
3/4/2017,21:42:22,7553,Pintxos
3/4/2017,15:40:01,7553,Hack the stack
3/4/2017,18:29:24,7553,Polenta
3/4/2017,22:54:17,7553,Bare Popcorn
3/4/2017,06:18:50,7553,Crepes
3/4/2017,17:55:43,7554,Mighty Protein
3/4/2017,09:49:45,7554,Spanish Brunch
3/4/2017,05:54:30,7554,Fudge
3/4/2017,06:09:51,7554,Coffee
3/4/2017,02:54:52,7554,Brownie
3/4/2017,12:57:35,7554,Tartine
3/4/2017,21:58:14,7555,Muesli
3/4/2017,01:44:39,7555,Cookies
3/4/2017,19:58:48,7555,Gift voucher
3/4/2017,01:02:13,7555,Raspberry shortbread sandwich
3/4/2017,12:01:44,7555,Brownie
3/4/2017,01:30:03,7555,Bowl Nic Pitt
3/4/2017,05:57:19,7556,Tea
3/4/2017,11:32:40,7557,Farm House
3/4/2017,20:52:58,7557,Tartine
3/4/2017,00:59:52,7557,Jammie Dodgers
3/4/2017,21:54:36,7557,Afternoon with the baker
3/4/2017,21:52:07,7557,Farm House
3/4/2017,09:22:38,7558,Art Tray
3/4/2017,21:46:02,7558,Basket
3/4/2017,10:13:17,7559,Coke
3/4/2017,11:37:14,7560,Smoothies
3/4/2017,18:29:16,7560,Christmas common
3/4/2017,00:11:13,7561,Mighty Protein
3/4/2017,09:22:22,7561,Spread
3/4/2017,10:20:15,7561,Argentina Night
3/4/2017,18:19:06,7561,Cookies
3/4/2017,05:27:09,7561,Nomad bag
3/4/2017,11:39:53,7561,Baguette
3/4/2017,11:13:58,7561,Raspberry shortbread sandwich
3/4/2017,10:17:16,7562,Coke
3/4/2017,14:20:12,7563,Gingerbread syrup
3/4/2017,08:34:32,7564,The BART
3/4/2017,07:33:17,7564,Vegan mincepie
3/4/2017,01:12:48,7565,Mortimer
3/4/2017,12:44:51,7566,Chicken sand
3/4/2017,13:28:00,7566,Fairy Doors
3/4/2017,18:57:56,7566,Medialuna
3/4/2017,02:17:40,7566,Brownie
3/4/2017,03:21:11,7566,Lemon and coconut
3/4/2017,05:36:44,7567,Tiffin
3/4/2017,02:06:57,7567,Ella's Kitchen Pouches
3/4/2017,17:03:52,7567,Truffles
3/4/2017,14:48:27,7568,Duck egg
3/4/2017,03:17:28,7569,Lemon and coconut
3/4/2017,07:37:33,7569,Gingerbread syrup
3/4/2017,12:43:41,7569,Spread
3/4/2017,06:08:06,7570,Vegan mincepie
3/4/2017,21:44:41,7570,Argentina Night
3/4/2017,14:11:42,7570,Jam
3/4/2017,02:11:55,7571,Kids biscuit
3/4/2017,03:25:29,7571,Raw bars
3/4/2017,23:42:41,7571,Crepes
3/4/2017,23:08:30,7572,Polenta
3/4/2017,11:12:39,7572,Bacon
3/4/2017,02:16:45,7572,Soup
3/4/2017,06:44:55,7572,Chicken sand
3/4/2017,02:44:10,7572,Salad
3/4/2017,23:11:04,7572,Cake
3/4/2017,20:29:50,7572,Chicken sand
3/4/2017,05:42:08,7573,My-5 Fruit Shoot
3/4/2017,18:45:10,7573,Raw bars
3/4/2017,01:58:09,7574,Lemon and coconut
3/4/2017,14:50:57,7574,The BART
3/4/2017,20:53:19,7575,Focaccia
3/4/2017,20:23:25,7575,Juice
3/4/2017,14:14:39,7576,Postcard
3/4/2017,01:27:15,7576,Kids biscuit
3/4/2017,00:07:20,7576,Jam
3/4/2017,11:34:21,7577,Soup
3/4/2017,17:04:36,7577,Bread
3/4/2017,03:30:07,7577,Soup
3/4/2017,12:50:26,7577,Jam
3/4/2017,15:43:04,7577,Spanish Brunch
3/4/2017,14:08:55,7577,Polenta
3/4/2017,03:21:29,7578,Crepes
3/4/2017,01:03:55,7578,Cherry me Dried fruit
3/4/2017,09:08:39,7578,Raspberry shortbread sandwich
3/4/2017,01:23:21,7578,Tacos/Fajita
3/4/2017,16:30:19,7579,Gift voucher
3/4/2017,15:55:27,7579,Dulce de Leche
3/4/2017,03:33:28,7579,Crepes
3/4/2017,13:33:58,7579,Pick and Mix Bowls
3/4/2017,22:58:43,7580,Truffles
3/4/2017,07:04:12,7580,Kids biscuit
3/4/2017,19:02:56,7581,Caramel bites
3/4/2017,20:52:35,7581,Tea
3/4/2017,09:43:25,7582,Honey
3/4/2017,16:33:21,7582,Extra Salami or Feta
3/4/2017,00:10:28,7582,Cake
3/4/2017,02:35:09,7582,Pick and Mix Bowls
3/4/2017,16:05:30,7583,My-5 Fruit Shoot
3/4/2017,05:28:52,7584,Lemon and coconut
3/4/2017,16:36:50,7584,Farm House
3/4/2017,18:31:07,7584,Hearty & Seasonal
3/4/2017,12:26:35,7585,Tartine
3/4/2017,20:48:57,7585,Coffee
3/4/2017,18:29:33,7586,Tacos/Fajita
3/4/2017,01:52:15,7586,Tiffin
3/4/2017,13:04:22,7587,Mineral water
3/4/2017,13:09:51,7587,Gift voucher
3/4/2017,09:19:19,7587,Fairy Doors
3/4/2017,04:11:28,7587,Sandwich
3/4/2017,07:11:45,7588,Pintxos
3/4/2017,12:54:53,7588,Spanish Brunch
3/4/2017,15:37:49,7588,Valentine's card
3/4/2017,13:58:44,7589,Basket
3/4/2017,23:00:11,7589,Jammie Dodgers
3/4/2017,10:50:31,7589,Raw bars
3/4/2017,13:48:44,7590,Duck egg
3/4/2017,10:45:13,7590,Chocolates
3/4/2017,13:48:54,7590,Extra Salami or Feta
3/4/2017,01:47:06,7591,Empanadas
3/4/2017,21:44:05,7591,Bread Pudding
3/4/2017,23:45:02,7592,Scandinavian
3/4/2017,10:19:38,7593,Muesli
3/4/2017,03:40:59,7593,Focaccia
3/4/2017,06:43:05,7593,Brownie
3/4/2017,14:18:45,7594,Olum & polenta
3/4/2017,19:29:20,7595,Fairy Doors
3/4/2017,00:46:06,7596,Toast
3/4/2017,02:19:50,7597,Brownie
3/4/2017,16:04:25,7597,Alfajores
3/4/2017,11:42:30,7598,Salad
3/4/2017,20:30:28,7598,Tea
3/4/2017,06:06:49,7598,Truffles
3/4/2017,15:54:47,7598,Focaccia
3/4/2017,02:21:18,7598,Coke
3/4/2017,22:50:22,7598,Truffles
3/4/2017,07:56:17,7599,Art Tray
3/4/2017,18:56:34,7599,Chocolates
3/4/2017,00:28:02,7599,Hot chocolate
3/4/2017,03:26:22,7600,Coffee granules 
3/4/2017,15:38:27,7601,Bare Popcorn
3/4/2017,09:28:57,7601,Caramel bites
3/4/2017,02:24:22,7601,Farm House
3/4/2017,23:12:00,7602,Siblings
3/4/2017,11:51:23,7602,Sandwich
3/4/2017,02:49:14,7602,Lemon and coconut
3/4/2017,22:25:09,7602,Bacon
3/4/2017,01:36:08,7602,Pastry
3/4/2017,01:43:53,7602,Mighty Protein
3/4/2017,00:45:05,7602,Farm House
3/4/2017,01:05:56,7602,Art Tray
3/4/2017,04:36:26,7603,Crepes
3/4/2017,15:14:08,7603,Raspberry shortbread sandwich
3/4/2017,00:26:47,7603,Jammie Dodgers
3/4/2017,05:49:27,7604,Brownie
3/4/2017,21:39:16,7605,Raspberry shortbread sandwich
3/4/2017,21:51:32,7605,Brioche and salami
3/4/2017,00:15:20,7605,Coke
3/4/2017,16:19:15,7606,Bakewell
3/4/2017,08:46:03,7606,Mortimer
3/4/2017,22:39:41,7606,Tea
3/4/2017,19:56:32,7606,Polenta
3/4/2017,18:07:15,7606,Valentine's card
3/4/2017,06:36:15,7607,Argentina Night
3/4/2017,18:05:56,7608,Chimichurri Oil
3/4/2017,10:08:18,7608,Pintxos
3/4/2017,11:23:08,7609,Smoothies
3/5/2017,15:58:32,7610,Tartine
3/5/2017,00:04:58,7611,Tea
3/5/2017,05:28:22,7611,NONE
3/5/2017,13:34:43,7611,Brownie
3/5/2017,01:10:35,7612,Pick and Mix Bowls
3/5/2017,02:02:53,7612,Jam
3/5/2017,21:20:43,7613,Valentine's card
3/5/2017,13:01:26,7614,Bowl Nic Pitt
3/5/2017,06:24:22,7615,Brownie
3/5/2017,09:30:38,7615,Toast
3/5/2017,03:48:18,7615,Tartine
3/5/2017,00:14:18,7615,Bread
3/5/2017,18:29:11,7616,NONE
3/5/2017,09:56:47,7616,Bread Pudding
3/5/2017,12:04:32,7616,The Nomad
3/5/2017,06:23:40,7617,Fudge
3/5/2017,08:14:34,7617,The Nomad
3/5/2017,21:29:15,7617,Art Tray
3/5/2017,13:36:26,7617,Tshirt
3/5/2017,11:15:19,7617,Mighty Protein
3/5/2017,18:48:41,7618,Alfajores
3/5/2017,20:23:56,7619,Granola
3/5/2017,01:17:53,7619,Tartine
3/5/2017,07:12:15,7619,Christmas common
3/5/2017,03:59:07,7620,Argentina Night
3/5/2017,00:56:54,7620,Pintxos
3/5/2017,08:00:22,7620,Panatone
3/5/2017,06:12:08,7621,Fairy Doors
3/5/2017,10:28:20,7621,Bare Popcorn
3/5/2017,19:56:27,7621,Cake
3/5/2017,18:56:01,7621,Focaccia
3/5/2017,04:46:39,7622,Raspberry shortbread sandwich
3/5/2017,16:42:51,7622,Art Tray
3/5/2017,16:39:44,7622,Muffin
3/5/2017,15:39:11,7622,Valentine's card
3/5/2017,23:03:41,7623,Alfajores
3/5/2017,07:54:25,7624,Coke
3/5/2017,10:38:56,7624,Frittata
3/5/2017,17:11:41,7625,Bare Popcorn
3/5/2017,03:26:46,7626,Fudge
3/5/2017,22:47:01,7626,Coke
3/5/2017,09:22:54,7627,Raspberry shortbread sandwich
3/5/2017,18:42:23,7627,Chocolates
3/5/2017,16:11:08,7627,Adjustment
3/5/2017,05:32:17,7627,Art Tray
3/5/2017,12:00:40,7628,Olum & polenta
3/5/2017,15:13:56,7629,My-5 Fruit Shoot
3/5/2017,04:02:13,7630,Juice
3/5/2017,21:22:58,7630,Bread
3/5/2017,17:29:03,7631,Jammie Dodgers
3/5/2017,19:46:10,7631,Salad
3/5/2017,02:02:34,7631,The Nomad
3/5/2017,05:56:23,7631,Postcard
3/5/2017,06:56:47,7631,Half slice Monster 
3/5/2017,14:14:21,7632,Frittata
3/5/2017,20:02:29,7633,Cookies
3/5/2017,01:18:10,7634,Argentina Night
3/5/2017,03:20:12,7634,Siblings
3/5/2017,22:46:32,7634,Gift voucher
3/5/2017,14:08:12,7635,Baguette
3/5/2017,16:10:03,7635,Art Tray
3/5/2017,12:37:02,7635,Alfajores
3/5/2017,07:25:39,7635,Scandinavian
3/5/2017,10:44:05,7635,Salad
3/5/2017,01:43:13,7636,Lemon and coconut
3/5/2017,08:38:45,7637,Nomad bag
3/5/2017,02:56:04,7638,Nomad bag
3/5/2017,09:13:55,7638,Dulce de Leche
3/5/2017,11:48:18,7639,Vegan mincepie
3/5/2017,22:05:00,7640,Bakewell
3/5/2017,07:32:24,7641,The Nomad
3/5/2017,21:39:43,7642,Postcard
3/5/2017,01:01:26,7642,NONE
3/5/2017,15:11:41,7642,Soup
3/5/2017,10:51:14,7643,Bowl Nic Pitt
3/5/2017,06:17:23,7643,Mortimer
3/5/2017,16:05:14,7644,Hearty & Seasonal
3/5/2017,17:05:16,7644,Granola
3/5/2017,21:58:18,7644,Tshirt
3/5/2017,13:49:24,7645,Dulce de Leche
3/5/2017,00:49:15,7646,Pick and Mix Bowls
3/5/2017,13:56:16,7646,Baguette
3/5/2017,11:53:55,7646,Chicken sand
3/5/2017,09:22:35,7647,Pick and Mix Bowls
3/5/2017,07:37:58,7647,Scone
3/5/2017,02:41:02,7648,Brownie
3/5/2017,11:08:24,7648,Brownie
3/5/2017,10:49:27,7649,Soup
3/5/2017,02:33:53,7649,Gingerbread syrup
3/5/2017,18:37:48,7650,Postcard
3/5/2017,12:07:30,7651,Jam
3/5/2017,09:52:21,7651,Spread
3/5/2017,23:00:27,7651,Coffee
3/5/2017,06:15:34,7651,Focaccia
3/5/2017,07:33:09,7651,Vegan Feast
3/5/2017,19:02:22,7652,Tshirt
3/5/2017,00:17:21,7652,Medialuna
3/5/2017,20:01:20,7652,Nomad bag
3/5/2017,01:13:59,7653,Brioche and salami
3/5/2017,08:57:19,7653,Gingerbread syrup
3/5/2017,01:39:26,7653,Scone
3/5/2017,15:46:50,7653,Olum & polenta
3/5/2017,18:39:56,7653,Truffles
3/5/2017,12:13:48,7654,Chocolates
3/5/2017,03:14:45,7655,Fairy Doors
3/5/2017,14:17:50,7655,Pastry
3/5/2017,18:54:19,7656,Cherry me Dried fruit
3/5/2017,07:58:22,7656,Eggs
3/5/2017,07:00:39,7656,Bread
3/5/2017,17:39:49,7656,Chocolates
3/5/2017,08:57:40,7656,Frittata
3/5/2017,01:10:12,7656,Lemon and coconut
3/5/2017,17:22:17,7656,The BART
3/5/2017,10:04:31,7657,Spanish Brunch
3/5/2017,05:31:33,7658,Fudge
3/5/2017,18:31:13,7658,Baguette
3/5/2017,01:28:56,7658,Dulce de Leche
3/5/2017,23:05:00,7659,Scandinavian
3/5/2017,07:47:11,7659,Dulce de Leche
3/5/2017,01:40:40,7659,Tshirt
3/5/2017,01:35:06,7660,Tacos/Fajita
3/5/2017,19:58:28,7660,Adjustment
3/5/2017,22:00:52,7661,Half slice Monster 
3/5/2017,07:07:56,7661,Bakewell
3/5/2017,23:16:01,7661,Fairy Doors
3/5/2017,15:12:33,7663,Keeping It Local
3/5/2017,18:57:56,7664,Spanish Brunch
3/5/2017,20:28:59,7665,Juice
3/5/2017,08:53:38,7666,Half slice Monster 
3/5/2017,05:23:41,7666,NONE
3/5/2017,16:12:36,7667,Chicken sand
3/6/2017,21:41:57,7668,Eggs
3/6/2017,08:22:50,7669,Cake
3/6/2017,10:12:11,7670,Vegan Feast
3/6/2017,18:26:35,7670,Lemon and coconut
3/6/2017,05:22:16,7671,Pick and Mix Bowls
3/6/2017,09:34:49,7671,Jam
3/6/2017,06:49:12,7672,Empanadas
3/6/2017,07:21:23,7673,Bread Pudding
3/6/2017,17:21:59,7674,Afternoon with the baker
3/6/2017,13:54:38,7675,Crepes
3/6/2017,15:28:03,7675,The Nomad
3/6/2017,05:20:09,7676,Raspberry shortbread sandwich
3/6/2017,23:14:31,7677,Jammie Dodgers
3/6/2017,14:20:04,7677,Cherry me Dried fruit
3/6/2017,20:22:55,7678,Coffee granules 
3/6/2017,16:15:50,7679,Truffles
3/6/2017,06:28:54,7679,Raw bars
3/6/2017,21:40:13,7680,Fairy Doors
3/6/2017,02:51:43,7680,Tea
3/6/2017,10:58:12,7681,Polenta
3/6/2017,06:29:47,7682,Tshirt
3/6/2017,14:18:31,7683,The BART
3/6/2017,17:47:12,7683,Bowl Nic Pitt
3/6/2017,04:44:32,7683,Tshirt
3/6/2017,13:25:13,7683,Panatone
3/6/2017,21:17:12,7684,Dulce de Leche
3/6/2017,02:46:45,7684,Hearty & Seasonal
3/6/2017,11:09:34,7684,Chocolates
3/6/2017,16:17:19,7685,Brownie
3/6/2017,00:08:58,7685,Mineral water
3/6/2017,06:08:26,7685,Scone
3/6/2017,03:28:58,7686,Dulce de Leche
3/6/2017,00:33:28,7686,The Nomad
3/6/2017,07:32:16,7687,Extra Salami or Feta
3/6/2017,13:34:16,7687,Postcard
3/6/2017,19:26:29,7688,Cherry me Dried fruit
3/6/2017,21:27:46,7689,Juice
3/6/2017,19:55:06,7690,Dulce de Leche
3/6/2017,12:06:04,7691,Basket
3/6/2017,23:44:31,7691,Adjustment
3/6/2017,05:44:19,7692,Adjustment
3/6/2017,21:56:39,7692,Postcard
3/6/2017,02:43:22,7693,The BART
3/6/2017,21:50:31,7694,Bacon
3/6/2017,22:55:43,7694,Hearty & Seasonal
3/6/2017,19:01:40,7695,Cherry me Dried fruit
3/6/2017,22:00:59,7696,Pintxos
3/6/2017,13:32:06,7696,My-5 Fruit Shoot
3/6/2017,17:49:14,7696,Muffin
3/6/2017,16:20:40,7696,Basket
3/6/2017,02:14:44,7697,Gingerbread syrup
3/6/2017,02:51:44,7698,Extra Salami or Feta
3/6/2017,06:50:02,7698,Jam
3/6/2017,07:22:13,7699,Focaccia
3/6/2017,03:59:17,7699,Pick and Mix Bowls
3/6/2017,18:14:35,7700,Empanadas
3/6/2017,07:14:08,7700,Muesli
3/6/2017,11:17:44,7701,Focaccia
3/6/2017,16:11:52,7701,Vegan mincepie
3/6/2017,16:51:48,7702,Chicken sand
3/6/2017,18:09:24,7702,Sandwich
3/6/2017,11:53:39,7702,Tacos/Fajita
3/6/2017,00:30:19,7703,Basket
3/6/2017,10:42:12,7703,Afternoon with the baker
3/6/2017,09:27:42,7704,Lemon and coconut
3/6/2017,11:59:31,7704,Jam
3/6/2017,04:56:10,7705,Bread Pudding
3/6/2017,00:51:56,7706,Panatone
3/6/2017,17:05:15,7706,Pastry
3/6/2017,13:41:57,7706,Tacos/Fajita
3/6/2017,14:05:15,7706,Hack the stack
3/6/2017,22:55:15,7706,Crisps
3/6/2017,13:01:51,7707,Argentina Night
3/6/2017,18:29:58,7707,Tiffin
3/6/2017,13:03:28,7707,Scone
3/6/2017,19:38:41,7707,Gingerbread syrup
3/6/2017,05:28:38,7707,Drinking chocolate spoons 
3/6/2017,18:47:26,7707,Fudge
3/6/2017,23:49:26,7708,Empanadas
3/6/2017,07:42:56,7708,Polenta
3/6/2017,12:49:45,7708,Frittata
3/6/2017,03:24:25,7709,Drinking chocolate spoons 
3/6/2017,23:28:31,7709,Coffee
3/6/2017,19:09:53,7709,Drinking chocolate spoons 
3/6/2017,20:33:33,7709,Mighty Protein
3/6/2017,00:37:48,7709,Granola
3/6/2017,21:18:30,7709,Sandwich
3/6/2017,01:50:45,7710,Honey
3/6/2017,20:34:22,7711,Bare Popcorn
3/6/2017,00:47:20,7712,Mineral water
3/6/2017,09:06:15,7713,Art Tray
3/6/2017,00:31:33,7713,Juice
3/6/2017,10:05:26,7713,NONE
3/6/2017,22:37:52,7714,Honey
3/6/2017,21:11:44,7714,Hack the stack
3/6/2017,19:37:34,7714,Pintxos
3/6/2017,13:29:40,7714,NONE
3/6/2017,22:43:57,7715,Cherry me Dried fruit
3/6/2017,22:14:06,7715,Granola
3/6/2017,12:37:54,7716,Bowl Nic Pitt
3/7/2017,10:42:29,7717,Muffin
3/7/2017,22:00:50,7718,Siblings
3/7/2017,11:50:26,7719,Duck egg
3/7/2017,20:52:44,7719,Tacos/Fajita
3/7/2017,22:32:41,7720,Hearty & Seasonal
3/7/2017,10:08:51,7720,Cake
3/7/2017,15:18:20,7720,Basket
3/7/2017,19:38:50,7721,Crepes
3/7/2017,03:55:01,7722,Bare Popcorn
3/7/2017,06:18:24,7723,Pick and Mix Bowls
3/7/2017,20:28:40,7723,Spanish Brunch
3/7/2017,09:19:10,7724,Half slice Monster 
3/7/2017,08:37:03,7724,Tiffin
3/7/2017,10:48:45,7725,Salad
3/7/2017,13:23:17,7726,Caramel bites
3/7/2017,06:39:59,7727,Truffles
3/7/2017,03:26:04,7727,Toast
3/7/2017,06:25:11,7728,Polenta
3/7/2017,08:24:07,7729,Bowl Nic Pitt
3/7/2017,23:16:25,7730,Chicken Stew
3/7/2017,15:30:13,7731,Crepes
3/7/2017,05:15:09,7731,Polenta
3/7/2017,12:32:03,7732,Focaccia
3/7/2017,21:31:36,7732,Bread Pudding
3/7/2017,15:28:04,7732,Half slice Monster 
3/7/2017,14:32:16,7732,Soup
3/7/2017,19:41:36,7733,Sandwich
3/7/2017,23:44:09,7734,Dulce de Leche
3/7/2017,14:19:43,7735,Duck egg
3/7/2017,04:33:26,7735,Mighty Protein
3/7/2017,11:01:42,7736,Muffin
3/7/2017,00:14:22,7737,Cake
3/7/2017,01:45:15,7738,Pastry
3/7/2017,04:59:41,7738,Drinking chocolate spoons 
3/7/2017,19:06:55,7739,Nomad bag
3/7/2017,10:23:00,7739,The Nomad
3/7/2017,22:55:12,7739,Chocolates
3/7/2017,09:59:10,7739,Keeping It Local
3/7/2017,05:52:11,7740,Bread Pudding
3/7/2017,08:45:39,7740,Toast
3/7/2017,23:42:08,7740,Soup
3/7/2017,19:44:37,7740,Toast
3/7/2017,18:05:24,7741,Chimichurri Oil
3/7/2017,00:25:57,7742,Sandwich
3/7/2017,03:13:07,7742,Drinking chocolate spoons 
3/7/2017,21:04:04,7743,Bread Pudding
3/7/2017,09:07:52,7744,Tacos/Fajita
3/7/2017,00:38:25,7745,Afternoon with the baker
3/7/2017,08:41:06,7746,Extra Salami or Feta
3/7/2017,01:24:02,7746,Brownie
3/7/2017,19:57:47,7746,Smoothies
3/7/2017,17:04:36,7747,Pintxos
3/7/2017,06:28:55,7748,Bread Pudding
3/7/2017,22:20:22,7748,Victorian Sponge
3/7/2017,19:28:57,7748,Hearty & Seasonal
3/7/2017,20:30:42,7748,Bakewell
3/7/2017,20:22:24,7748,Panatone
3/7/2017,22:11:53,7749,Bread
3/7/2017,14:22:28,7749,Scone
3/7/2017,01:19:44,7749,Nomad bag
3/7/2017,05:44:02,7750,Fudge
3/7/2017,19:28:50,7750,Frittata
3/7/2017,16:34:59,7750,Soup
3/7/2017,09:26:19,7750,Fairy Doors
3/7/2017,18:00:16,7751,Coffee granules 
3/7/2017,03:16:42,7751,Muffin
3/7/2017,03:53:30,7753,Smoothies
3/7/2017,18:42:30,7753,Focaccia
3/7/2017,18:55:53,7753,Sandwich
3/7/2017,09:26:47,7754,Smoothies
3/7/2017,21:59:14,7754,Keeping It Local
3/7/2017,04:48:48,7754,The Nomad
3/7/2017,10:58:41,7754,Frittata
3/7/2017,08:07:14,7755,Bacon
3/7/2017,05:18:54,7755,Gift voucher
3/7/2017,21:13:38,7755,Adjustment
3/7/2017,10:37:27,7756,Bread Pudding
3/7/2017,23:27:30,7756,Smoothies
3/7/2017,13:27:57,7756,Frittata
3/7/2017,15:22:33,7756,Olum & polenta
3/7/2017,20:01:30,7757,Jam
3/7/2017,09:14:56,7757,Sandwich
3/7/2017,07:49:41,7757,Baguette
3/7/2017,18:13:19,7758,Ella's Kitchen Pouches
3/7/2017,02:16:50,7759,Mighty Protein
3/7/2017,11:42:48,7760,Muesli
3/7/2017,12:47:17,7760,Coke
3/7/2017,02:19:11,7760,Pick and Mix Bowls
3/7/2017,09:02:31,7760,Tacos/Fajita
3/7/2017,20:27:22,7760,Salad
3/7/2017,19:14:36,7760,Cookies
3/7/2017,07:40:06,7760,Cherry me Dried fruit
3/7/2017,01:28:10,7761,Extra Salami or Feta
3/7/2017,18:28:44,7762,Polenta
3/7/2017,06:08:35,7762,The BART
3/7/2017,22:56:10,7763,Bare Popcorn
3/7/2017,15:42:31,7764,Bread Pudding
3/7/2017,13:02:44,7764,Christmas common
3/7/2017,03:56:31,7764,Toast
3/7/2017,12:54:41,7764,Vegan mincepie
3/7/2017,08:37:43,7765,Tea
3/7/2017,15:15:51,7765,Mighty Protein
3/7/2017,15:22:06,7766,Chimichurri Oil
3/7/2017,17:33:40,7767,Fairy Doors
3/7/2017,10:09:57,7768,Muffin
3/7/2017,06:30:28,7768,Gift voucher
3/7/2017,16:29:31,7768,Pastry
3/7/2017,09:03:00,7768,Kids biscuit
3/7/2017,18:21:55,7768,Caramel bites
3/7/2017,00:26:05,7769,Raspberry shortbread sandwich
3/7/2017,23:21:51,7770,Fudge
3/7/2017,13:37:35,7770,Gift voucher
3/7/2017,17:20:20,7771,Pick and Mix Bowls
3/7/2017,11:16:15,7771,Vegan mincepie
3/7/2017,02:20:34,7772,Bare Popcorn
3/7/2017,02:58:27,7772,Mighty Protein
3/7/2017,14:34:47,7772,Mortimer
3/7/2017,15:02:58,7772,Scone
3/7/2017,16:58:43,7773,Brioche and salami
3/7/2017,12:17:53,7773,Tshirt
3/8/2017,03:05:29,7774,Gingerbread syrup
3/8/2017,09:11:18,7774,Olum & polenta
3/8/2017,23:31:43,7774,Coffee granules 
3/8/2017,18:02:16,7775,Hack the stack
3/8/2017,18:57:17,7776,Mineral water
3/8/2017,13:55:27,7776,Farm House
3/8/2017,09:16:11,7777,Muffin
3/8/2017,00:36:42,7778,Nomad bag
3/8/2017,00:12:40,7778,Duck egg
3/8/2017,15:16:02,7779,Vegan Feast
3/8/2017,10:53:09,7779,The Nomad
3/8/2017,12:13:59,7780,Fairy Doors
3/8/2017,05:58:25,7780,Muffin
3/8/2017,00:49:39,7781,Nomad bag
3/8/2017,13:01:52,7781,Valentine's card
3/8/2017,10:34:29,7781,Duck egg
3/8/2017,12:41:17,7782,Olum & polenta
3/8/2017,21:06:37,7783,Raw bars
3/8/2017,05:43:30,7783,Eggs
3/8/2017,09:39:06,7783,Muffin
3/8/2017,17:02:48,7784,Coffee
3/8/2017,12:02:27,7784,Bread
3/8/2017,22:05:30,7784,Coffee
3/8/2017,06:22:13,7784,Pastry
3/8/2017,13:15:45,7784,Raw bars
3/8/2017,09:32:52,7785,Dulce de Leche
3/8/2017,22:38:03,7786,Chicken Stew
3/8/2017,17:52:32,7787,Basket
3/8/2017,18:53:29,7788,Chicken sand
3/8/2017,03:44:41,7789,Cake
3/8/2017,06:26:55,7789,Art Tray
3/8/2017,20:20:20,7789,Brioche and salami
3/8/2017,21:28:02,7790,Hot chocolate
3/8/2017,00:15:09,7791,Dulce de Leche
3/8/2017,00:41:20,7791,My-5 Fruit Shoot
3/8/2017,08:34:28,7791,Tartine
